"TITULO","ISSN","AREA","ESTRATO"
"Hispanic Issues On Line","19318006","LETRAS / LINGUÍSTICA                              ","B4"
"Hispanitas Revue d´Etudes Afro-Hispaniques","18143687","LETRAS / LINGUÍSTICA                              ","C "
"Hispanorama","07201168","LETRAS / LINGUÍSTICA                              ","B4"
"Hojas Universitarias","01201301","LETRAS / LINGUÍSTICA                              ","B2"
"IATEFL Voices","18143830","LETRAS / LINGUÍSTICA                              ","B4"
"Ibérica (Madrid)","11397241","LETRAS / LINGUÍSTICA                              ","B1"
"Ibero-Romania","00190993","LETRAS / LINGUÍSTICA                              ","B5"
"IDEA arts + society","15838293","LETRAS / LINGUÍSTICA                              ","B4"
"Ikala Revista de Lenguaje y Cultura","01233432","LETRAS / LINGUÍSTICA                              ","B4"
"In folio","23174048","LETRAS / LINGUÍSTICA                              ","C "
"Inconho: Revista das Faculdades de Ciências Humanas, Jurídicas, Educação e Comunicação do Centro Universitário CESMAC","21762163","LETRAS / LINGUÍSTICA                              ","C "
"Infoblatt - Assoziierte Dolmetscher und Ubersetzer in Norddeutschland e.V. (Print)","16192451","LETRAS / LINGUÍSTICA                              ","B5"
"Inicia (Inicia) (UFRJ)","18087124","LETRAS / LINGUÍSTICA                              ","B3"
"In.It","22391908","LETRAS / LINGUÍSTICA                              ","B3"
"Insieme (São Paulo)","01044494","LETRAS / LINGUÍSTICA                              ","B3"
"Insula (Madrid)","00204536","LETRAS / LINGUÍSTICA                              ","B5"
"Intercompreensão (Santarém)","08723893","LETRAS / LINGUÍSTICA                              ","B5"
"Interfaces (Lajeado)","19824130","LETRAS / LINGUÍSTICA                              ","B4"
"International Journal of Canadian Studies","11803991","LETRAS / LINGUÍSTICA                              ","A2"
"International Journal of English Studies","15787044","LETRAS / LINGUÍSTICA                              ","B2"
"International Journal of Lexicography","09503846","LETRAS / LINGUÍSTICA                              ","B1"
"International Journal on Multicultural Societies","18174574","LETRAS / LINGUÍSTICA                              ","B3"
"International Multilingual Research Journal","19313152","LETRAS / LINGUÍSTICA                              ","B1"
"International Symposium Cultural Exchange between Brazil and Japan","09152822","LETRAS / LINGUÍSTICA                              ","C "
"Iowa Journal of Literary Studies","07432747","LETRAS / LINGUÍSTICA                              ","B4"
"Irish University Review","00211427","LETRAS / LINGUÍSTICA                              ","B4"
"ISILE","22365370","LETRAS / LINGUÍSTICA                              ","C "
"Islas (Santa Clara)","00471542","LETRAS / LINGUÍSTICA                              ","B5"
"Itinerários (São Luís)","16792203","LETRAS / LINGUÍSTICA                              ","B4"
"Itinerarios (Warszawa)","15077241","LETRAS / LINGUÍSTICA                              ","B2"
"ITL: international journal of applied linguistics","00190810","LETRAS / LINGUÍSTICA                              ","B2"
"J AFR MEDIA STUD","2040199X","LETRAS / LINGUÍSTICA                              ","B3"
"Jorge Amado - nos Terreiros da Ficção","99990000","LETRAS / LINGUÍSTICA                              ","C "
"Journal of Historical Linguistics","22102116","LETRAS / LINGUÍSTICA                              ","B3"
"Journal of Iberian and Latin American Studies (Abingdon. Print)","14701847","LETRAS / LINGUÍSTICA                              ","B1"
"Journal of Language and Politics (Print)","15692159","LETRAS / LINGUÍSTICA                              ","B1"
"Journal of Multicultural Discourses","17447143","LETRAS / LINGUÍSTICA                              ","B1"
"Journal of Sociolinguistics (Print)","13606441","LETRAS / LINGUÍSTICA                              ","A1"
"Journal of the Kafka Society of America","08946388","LETRAS / LINGUÍSTICA                              ","B3"
"JSL. Journal of the School of Languages","03770648","LETRAS / LINGUÍSTICA                              ","B3"
"Kakatiya Journal of English Studies","09718877","LETRAS / LINGUÍSTICA                              ","B3"
"Kaleidoscópio (Coronel Fabriciano)","19840012","LETRAS / LINGUÍSTICA                              ","B5"
"Kalidoscópio (Itajaí)","16790871","LETRAS / LINGUÍSTICA                              ","C "
"Katatay: revista critica de literatura latinoamericana","16693868","LETRAS / LINGUÍSTICA                              ","B5"
"Kernerman Dictionary News","15654745","LETRAS / LINGUÍSTICA                              ","C "
"Kontakto","00233692","LETRAS / LINGUÍSTICA                              ","B5"
"Kupiara das Letras","22369082","LETRAS / LINGUÍSTICA                              ","C "
"Kyoto Gaikokugo Daigaku Kenkyu Ronso / Academic Bulletin - Kyoto University of Foreign Studies","03899152","LETRAS / LINGUÍSTICA                              ","B4"
"La Lingua Italiana","17249074","LETRAS / LINGUÍSTICA                              ","A2"
"La Tribune Internationale des Langues Vivantes","09988076","LETRAS / LINGUÍSTICA                              ","B5"
"Labirintos (UEFS)","19808895","LETRAS / LINGUÍSTICA                              ","B5"
"Lado C","22379576","LETRAS / LINGUÍSTICA                              ","C "
"Langages (Paris. 1966)","0458726X","LETRAS / LINGUÍSTICA                              ","A1"
"Language and Ecology","17453631","LETRAS / LINGUÍSTICA                              ","C "
"Language and Education","09500782","LETRAS / LINGUÍSTICA                              ","A1"
"Language and Literature (Harlow)","09639470","LETRAS / LINGUÍSTICA                              ","A1"
"Language and Speech","00238309","LETRAS / LINGUÍSTICA                              ","A1"
"Language in Society (London. Print)","00474045","LETRAS / LINGUÍSTICA                              ","A2"
"Language Learning & Technology","10943501","LETRAS / LINGUÍSTICA                              ","A2"
"L'Antiquité Classique","07702817","LETRAS / LINGUÍSTICA                              ","A2"
"Latin America Jihô","13435019","LETRAS / LINGUÍSTICA                              ","C "
"Le Langage et l'Homme","04587251","LETRAS / LINGUÍSTICA                              ","B3"
"Le Linguiste (Bruxelles)","07769989","LETRAS / LINGUÍSTICA                              ","B3"
"Leiden Papers in Linguistics","15744728","LETRAS / LINGUÍSTICA                              ","A2"
"Leituras (Lisboa)","08737045","LETRAS / LINGUÍSTICA                              ","B2"
"Lemir: literatura espanola medieval y renacimiento","1579735X","LETRAS / LINGUÍSTICA                              ","B3"
"Lenguas Modernas (Santiago)","07160542","LETRAS / LINGUÍSTICA                              ","B3"
"Lenguas Vivas","04574354","LETRAS / LINGUÍSTICA                              ","B3"
"LEONORAMA","97897272","LETRAS / LINGUÍSTICA                              ","C "
"LES CAHIERS DU CREPAL","97828785","LETRAS / LINGUÍSTICA                              ","B2"
"Les Cahiers Purple (Ed. Française)","21026645","LETRAS / LINGUÍSTICA                              ","C "
"Letra Viva (UFPB)","15173100","LETRAS / LINGUÍSTICA                              ","B4"
"Levende Talen Tijdschrift","15662713","LETRAS / LINGUÍSTICA                              ","B4"
"Ligeia","09896023","LETRAS / LINGUÍSTICA                              ","C "
"Língua & Educação","21757194","LETRAS / LINGUÍSTICA                              ","C "
"Lingua (Haarlem. Print)","00243841","LETRAS / LINGUÍSTICA                              ","A1"
"Língua Viva (Guajará-Mirim)","16781767","LETRAS / LINGUÍSTICA                              ","B5"
"Lingua(gem)","1807524X","LETRAS / LINGUÍSTICA                              ","B3"
"Linguagens e Diálogos","21781478","LETRAS / LINGUÍSTICA                              ","B5"
"Linguistic Inquiry","00243892","LETRAS / LINGUÍSTICA                              ","A1"
"Linguistic Issues in Language Technology","19453604","LETRAS / LINGUÍSTICA                              ","B5"
"Linguistics in the Netherlands (Print)","09297332","LETRAS / LINGUÍSTICA                              ","A1"
"Linguistische Berichte","00243930","LETRAS / LINGUÍSTICA                              ","A2"
"Lingvisticae Investigationes (Print)","03784169","LETRAS / LINGUÍSTICA                              ","B3"
"Linha de Pesquisa (UVA)","15188159","LETRAS / LINGUÍSTICA                              ","B5"
"Lintas Bahasa Translingua (Indonesia)","08544123","LETRAS / LINGUÍSTICA                              ","C "
"Linx (Nanterre)","02468743","LETRAS / LINGUÍSTICA                              ","A2"
"Literapia (Fortaleza)","15190013","LETRAS / LINGUÍSTICA                              ","C "
"Literatte","01782851","LETRAS / LINGUÍSTICA                              ","B5"
"Literatura (Brasília)","15185109","LETRAS / LINGUÍSTICA                              ","C "
"Literatura na &#347;wiecie","03248305","LETRAS / LINGUÍSTICA                              ","B2"
"Littera (Pedro Leopoldo)","15188825","LETRAS / LINGUÍSTICA                              ","B4"
"Livro do Congresso Internacional de Compreensão leitora ? COMLEI.","21788421","LETRAS / LINGUÍSTICA                              ","C "
"Lodz Studies in Language","14375281","LETRAS / LINGUÍSTICA                              ","A2"
"Loxias (Online Edition)","17653096","LETRAS / LINGUÍSTICA                              ","B3"
"LTU. Language Testing Update","09527206","LETRAS / LINGUÍSTICA                              ","A2"
"Luminis (UNILINHARES)","19800886","LETRAS / LINGUÍSTICA                              ","B5"
"Lyrikvaennen: tidskrift foer F I B's lyrikklubb","04600762","LETRAS / LINGUÍSTICA                              ","C "
"Maldoror (Montevideo. 2006)","16883551","LETRAS / LINGUÍSTICA                              ","B3"
"Marduk. Revista de Literatura e Arte","22370447","LETRAS / LINGUÍSTICA                              ","C "
"Margaret Atwood Studies","10819622","LETRAS / LINGUÍSTICA                              ","C "
"Marges Linguistiques (En ligne)","16263162","LETRAS / LINGUÍSTICA                              ","B1"
"Matanzas","08640882","LETRAS / LINGUÍSTICA                              ","C "
"Measure (Evansville)","15554791","LETRAS / LINGUÍSTICA                              ","B3"
"Miscelánea de Estudios Árabes y Hebraicos. Sección Árabe-Islam","16965868","LETRAS / LINGUÍSTICA                              ","B4"
"Missives (Paris. 1992)","1169212X","LETRAS / LINGUÍSTICA                              ","C "
"Mitteilungen der Luria-Gesellschaft","09457925","LETRAS / LINGUÍSTICA                              ","B5"
"Mnemosyne o la Costruzione del Senso","20318502","LETRAS / LINGUÍSTICA                              ","C "
"Moderna Spraak","00268577","LETRAS / LINGUÍSTICA                              ","B2"
"Moderne Sprachen","00268666","LETRAS / LINGUÍSTICA                              ","B4"
"Momento do Professor (UAM. Impresso)","18074723","LETRAS / LINGUÍSTICA                              ","B5"
